D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_503.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_503.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_503.jpg,0,0.9063231,0,1.739568
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_585.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_585.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_585.jpg,0,1,0,2.688564
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_668.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_668.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_668.jpg,0,1,0,3.624831
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_735.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_735.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_735.jpg,0,1,0,4.329495
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_818.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_818.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_818.jpg,0,1,0,5.260346
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_886.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_886.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_886.jpg,0,1,0,6.184072
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_43_968.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_43_968.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_43_968.jpg,-0.15,1,0,7.095983
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_035.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_035.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_035.jpg,-0.3,1,0,7.762225
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_102.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_102.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_102.jpg,-0.45,1,0,8.411278
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_185.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_185.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_185.jpg,0,1,0,9.444732
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_268.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_268.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_268.jpg,0,1,0,10.3006
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_335.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_335.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_335.jpg,0,1,0,10.96199
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_419.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_419.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_419.jpg,0,1,0,11.67909
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_502.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_502.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_502.jpg,-0.15,1,0,12.68986
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_585.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_585.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_585.jpg,-0.4,1,0,13.8009
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_668.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_668.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_668.jpg,-0.6000001,1,0,14.49642
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_751.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_751.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_751.jpg,0,1,0,15.26845
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_835.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_835.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_835.jpg,0,1,0,16.06178
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_917.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_917.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_917.jpg,0,1,0,16.87696
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_44_985.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_44_985.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_44_985.jpg,0,1,0,17.68447
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_067.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_067.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_067.jpg,0,1,0,18.4947
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_134.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_134.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_134.jpg,0,1,0,19.10242
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_217.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_217.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_217.jpg,-0.15,1,0,19.91378
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_284.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_284.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_284.jpg,-0.35,1,0,20.66899
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_367.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_367.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_367.jpg,-0.5500001,1,0,21.3499
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_434.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_434.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_434.jpg,-0.7,1,0,21.81603
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_501.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_501.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_501.jpg,-0.8500001,1,0,22.22981
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_584.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_584.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_584.jpg,0,1,0,23.04375
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_668.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_668.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_668.jpg,0,1,0,23.78629
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_752.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_752.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_752.jpg,0,1,0,24.55432
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_834.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_834.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_834.jpg,0,1,0,25.32284
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_900.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_900.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_900.jpg,0,1,0,25.89595
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_45_968.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_45_968.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_45_968.jpg,0,1,0,26.65454
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_051.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_051.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_051.jpg,0,1,0,27.40776
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_134.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_134.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_134.jpg,0,1,0,28.15468
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_201.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_201.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_201.jpg,0,1,0,28.71089
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_268.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_268.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_268.jpg,0,1,0,29.44725
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_351.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_351.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_351.jpg,-0.2,1,0,30.15852
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_434.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_434.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_434.jpg,-0.4,1,0,30.15743
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_501.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_501.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_501.jpg,-0.5500001,1,0,30.13922
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_584.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_584.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_584.jpg,0,1,0,30.18764
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_651.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_651.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_651.jpg,0,1,0,30.18952
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_734.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_734.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_734.jpg,0,1,0,30.19019
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_801.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_801.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_801.jpg,0,1,0,30.19031
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_884.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_884.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_884.jpg,0,1,0,30.19028
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_46_951.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_46_951.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_46_951.jpg,0,1,0,30.1903
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_034.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_034.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_034.jpg,0,1,0,30.19028
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_101.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_101.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_101.jpg,-0.05,1,0,30.18971
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_184.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_184.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_184.jpg,-0.3,1,0,30.16927
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_251.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_251.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_251.jpg,-0.45,1,0,30.1511
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_334.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_334.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_334.jpg,0,1,0,30.1855
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_401.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_401.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_401.jpg,0,1,0,30.189
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_485.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_485.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_485.jpg,0,1,0,30.19025
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_551.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_551.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_551.jpg,0,1,0,30.19027
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_634.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_634.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_634.jpg,0,1,0,30.19027
D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\center_2023_06_24_15_34_47_718.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\left_2023_06_24_15_34_47_718.jpg,D:\TEC DE MONTERREY MATERIAS\NAVEGACION AUTONOMA\Dataset\IMG\right_2023_06_24_15_34_47_718.jpg,0,1,0,30.19029
